,code,lot_size,stock_name,stock_type,stock_id
990,HK.01149,4000,中国安芯,STOCK,53167400158333
991,HK.01150,2000,米兰站,STOCK,64922725647486
992,HK.01151,500,依利安达,STOCK,65120294143103
993,HK.01152,2000,正乾金融控股,STOCK,65601330480256
994,HK.01155,1000,星辰通信,STOCK,58832462021763
995,HK.01157,200,中联重科,STOCK,64274185585797
996,HK.01158,200,开元酒店,STOCK,77103252898950
997,HK.01159,500,星光文化,STOCK,44225278248071
998,HK.01160,100000,优创金融,STOCK,53725745906824
999,HK.01161,2000,奥思集团,STOCK,50491635532937
1000,HK.01164,5000,中广核矿业,STOCK,52686363821196
1001,HK.01165,2000,顺风清洁能源,STOCK,65141768979597
1002,HK.01166,20000,星凯控股,STOCK,42266773161102
1003,HK.01168,2000,百仕达控股,STOCK,44598940402832
1004,HK.01169,1000,海尔电器,STOCK,43881680864401
1005,HK.01170,2000,信星集团,STOCK,38809324487826
1006,HK.01171,2000,兖州煤业股份,STOCK,44306882626707
1007,HK.01172,20000,融太集团,STOCK,41480794145940
1008,HK.01173,20000,威高国际,STOCK,45951855101077
1009,HK.01174,2000,太平洋恩利,STOCK,38826504357014
1010,HK.01175,10000,鲜驰达控股,STOCK,54838142436503
1011,HK.01176,2000,珠光控股,STOCK,42253888259224
1012,HK.01177,1000,中国生物制药,STOCK,53227529700505
1013,HK.01178,5000,汇银控股集团,STOCK,51934744544410
1014,HK.01180,4000,汇彩控股,STOCK,42434276885660
1015,HK.01181,2000,唐宫中国,STOCK,64776696759453
1016,HK.01182,10000,胜龙国际,STOCK,38886633899166
1017,HK.01183,2000,澳能建设,STOCK,75428215653535
1018,HK.01184,2000,时捷集团,STOCK,38886633899168
1019,HK.01185,2000,中国航天万源,STOCK,43306155246753
1020,HK.01186,500,中国铁建,STOCK,59914793780386
1021,HK.01188,2000,正道集团,STOCK,39621073306788
1022,HK.01189,10000,珀丽酒店,STOCK,43546673415333
1023,HK.01190,2000,航标控股,STOCK,66713727009958
1024,HK.01191,20000,中国中石控股,STOCK,38925288604839
1025,HK.01192,20000,泰山石化,STOCK,44637595108520
1026,HK.01193,2000,华润燃气,STOCK,38976828212393
1027,HK.01194,10000,麦盛资本,STOCK,54554674594986
1028,HK.01195,4000,京维集团,STOCK,51844550231211
1029,HK.01196,2000,伟禄集团,STOCK,42434276885676
1030,HK.01198,2000,皇朝家私,STOCK,50770808407214
1031,HK.01199,2000,中远海运港口,STOCK,39157216838831
1032,HK.01200,2000,美联集团,STOCK,39891656246448
1033,HK.01201,3000,天臣控股,STOCK,44663364912305
1034,HK.01202,2000,成都普天电缆股份,STOCK,39131447035058
1035,HK.01203,2000,广南(集团),STOCK,39114267165875
1036,HK.01205,2000,中信资源,STOCK,43426414331061
1037,HK.01206,2000,同方泰德,STOCK,65597035513014
1038,HK.01207,2000,上置集团,STOCK,46961172415671
1039,HK.01208,4000,五矿资源,STOCK,39140036969656
1040,HK.01210,2000,克莉丝汀,STOCK,66108136621242
1041,HK.01211,500,比亚迪股份,STOCK,51101520889019
1042,HK.01212,500,利福国际,STOCK,53781580481724
1043,HK.01213,2000,万保刚集团,STOCK,49168785605821
1044,HK.01215,20000,开源控股,STOCK,42421391983807
1045,HK.01216,1000,中原银行,STOCK,74500502717632
1046,HK.01217,40000,中国创新投资,STOCK,51221779973313
1047,HK.01218,1000,永义国际,STOCK,39337605465282
1048,HK.01219,1000,天喔国际,STOCK,68564857914563
1049,HK.01220,30000,志道国际,STOCK,43490838840516
1050,HK.01221,2000,信和酒店,STOCK,39496519255237
1051,HK.01222,20000,宏安集团,STOCK,39462159516870
1052,HK.01223,10000,新沣集团,STOCK,39466454484167
1053,HK.01224,1000,中渝置地,STOCK,45999099741384
1054,HK.01225,20000,隆成金融,STOCK,45427869091017
1055,HK.01226,10000,中国投融资,STOCK,51316269253834
1056,HK.01227,20000,国盛投资,STOCK,51350628992203
1057,HK.01228,5000,奇峰国际,STOCK,49744311223500
1058,HK.01229,2000,南南资源,STOCK,39651138077901
1059,HK.01230,1000,雅士利国际,STOCK,64050847286478
1060,HK.01231,2000,新矿资源,STOCK,65103114273999
1061,HK.01232,2000,金轮天地控股,STOCK,67516885894352
1062,HK.01233,1000,时代中国控股,STOCK,68929930134737
1063,HK.01234,1000,中国利郎,STOCK,62324270433490
1064,HK.01235,5000,专业旅运,STOCK,65476776428755
1065,HK.01236,2000,国农控股,STOCK,46991237186772
1066,HK.01237,10000,中科生物,STOCK,66683662238933
1067,HK.01238,1000,宝龙地产,STOCK,62405874812118
1068,HK.01239,20000,TEAMWAY INTL GP,STOCK,65691524793559
1069,HK.01240,2500,青建国际,STOCK,67130338837720
1070,HK.01241,2000,双桦控股,STOCK,65085934404825
1071,HK.01243,4000,宏安地产,STOCK,72593537238235
1072,HK.01245,2000,NIRAKU,STOCK,71004399338717
1073,HK.01246,20000,保集健康,STOCK,68689411966174
1074,HK.01247,2000,米格国际控股,STOCK,69080253990111
1075,HK.01249,1000,通力电子,STOCK,68418829026529
1076,HK.01250,20000,北控清洁能源集团,STOCK,68247030334690
1077,HK.01251,2000,华油能源,STOCK,65841848648931
1078,HK.01252,1000,中国天瑞水泥,STOCK,65841848648932
1079,HK.01253,4000,中国绿地博大绿泽,STOCK,69883412874469
1080,HK.01255,2000,港大零售,STOCK,68272800138471
1081,HK.01257,1000,中国光大绿色环保,STOCK,74199855006953
1082,HK.01258,1000,中国有色矿业,STOCK,66653597467882
1083,HK.01259,1000,未来发展控股,STOCK,65150358914283
1084,HK.01260,2000,皓天财经集团,STOCK,66262755443948
1085,HK.01262,1000,蜡笔小新食品,STOCK,65781719106798
1086,HK.01263,2000,柏能集团,STOCK,65927747994863
1087,HK.01265,10000,天津津燃公用,STOCK,53364968654065
1088,HK.01266,1000,西王特钢,STOCK,66108136621298
1089,HK.01268,2000,美东汽车,STOCK,68904160330996
1090,HK.01269,2000,首控集团,STOCK,65712999630069
1091,HK.01270,500,朗廷-SS,STOCK,68092411512054
1092,HK.01271,1000,佳明集团控股,STOCK,68397354190071
1093,HK.01272,1000,大唐环境,STOCK,1272
1094,HK.01273,4000,香港信贷,STOCK,68629282424057
1096,HK.01277,2000,力量能源,STOCK,66232690672893
1097,HK.01278,2500,中国新城镇,STOCK,64007897613566
1098,HK.01280,2000,汇银智慧社区,STOCK,63101659514112
1099,HK.01281,1000,隆基泰和智慧能源,STOCK,65927747994881
1100,HK.01282,4000,宝新金融,STOCK,64239825847554
1101,HK.01285,1000,嘉士利集团,STOCK,70166880716037
1102,HK.01286,1000,鹰普精密,STOCK,77584289236230
1103,HK.01288,1000,农业银行,STOCK,63586990818568
1104,HK.01289,500,盛力达科技,STOCK,70368744178953
1105,HK.01290,2000,中国汇融,STOCK,68740951573770
1106,HK.01292,1000,长安民生物流,STOCK,56697863275788
1107,HK.01293,500,广汇宝信,STOCK,65803193943309
1108,HK.01296,1000,国电科环,STOCK,65871913420048
1109,HK.01297,1000,中国擎天软件,STOCK,68264210203921
1110,HK.01298,1000,云能国际,STOCK,65833258714386
1111,HK.01299,200,友邦保险,STOCK,64037962384659
1112,HK.01300,2000,俊知集团,STOCK,66215510803732
1113,HK.01301,2000,德基科技控股,STOCK,71214852736277
1114,HK.01302,2000,先健科技,STOCK,65657165055254
1115,HK.01303,2000,汇力资源,STOCK,65927747994903
1116,HK.01305,1000,伟志控股,STOCK,70398808950041
1117,HK.01308,1000,海丰国际,STOCK,63939178136860
1118,HK.01310,500,香港宽频,STOCK,70888435221790
1119,HK.01312,6000,同方康泰,STOCK,65953517798688
1120,HK.01313,2000,华润水泥控股,STOCK,62371515073825
1121,HK.01314,2000,翠华控股,STOCK,67297842562338
1122,HK.01315,2000,允升国际,STOCK,65953517798691
1123,HK.01316,1000,耐世特,STOCK,68650757260580
1124,HK.01317,2000,枫叶教育,STOCK,70441758623013
1125,HK.01318,2000,格菱控股,STOCK,62504659060006
1126,HK.01319,8000,霭华押业信贷,STOCK,67753109095719
1127,HK.01321,2000,中国新城市,STOCK,69836168234281
1128,HK.01322,500,创达科技控股,STOCK,66322884986154
1129,HK.01323,2000,友川股份,STOCK,64364379899179
1130,HK.01326,8000,传递娱乐,STOCK,67186173412654
1131,HK.01327,2000,励时集团,STOCK,70712341562671
1132,HK.01328,10000,金涌投资,STOCK,59274843653424
1133,HK.01329,2000,首创钜大,STOCK,66275640345905
1134,HK.01330,1000,绿色动力环保,STOCK,69745973921074
1135,HK.01332,10000,中国透云,STOCK,66709432042804
1136,HK.01333,400,中国忠旺,STOCK,61722975012149
1137,HK.01335,2000,顺泰控股,STOCK,66713727010103
1138,HK.01336,100,新华保险,STOCK,65807488910648
1139,HK.01337,1000,雷蛇,STOCK,75033078662457
1140,HK.01338,2000,霸王集团,STOCK,61963493180730
1141,HK.01339,1000,中国人民保险集团,STOCK,67345087202619
1142,HK.01340,4000,惠生国际,STOCK,69269232551228
1143,HK.01341,8000,昊天国际建投,STOCK,1341
1144,HK.01345,1000,中国先锋医药,STOCK,68775311312193
1145,HK.01347,1000,华虹半导体,STOCK,70252780062019
1146,HK.01348,2000,滉达富控股,STOCK,67546950665540
1147,HK.01349,1000,复旦张江,STOCK,51157355464005
1148,HK.01353,1000,诺奇,STOCK,69054484186441
1149,HK.01355,2000,朸濬国际,STOCK,65150358914379
1150,HK.01357,500,美图公司,STOCK,1357
1151,HK.01358,1000,普华和顺,STOCK,68788196214094
1152,HK.01359,1000,中国信达,STOCK,68934225102159
1153,HK.01360,5000,诺发集团,STOCK,68779606279504
1154,HK.01361,1000,361度,STOCK,61950608278865
1155,HK.01362,4000,新龙移动,STOCK,70647917053266
1156,HK.01363,2000,中滔环保,STOCK,68599217653075
1157,HK.01365,1000,润东汽车,STOCK,69977902155093
1158,HK.01366,2000,江南集团,STOCK,66352949757270
1159,HK.01367,4000,广州基金国际控股,STOCK,69840463201623
1160,HK.01368,500,特步国际,STOCK,60266981098840
1161,HK.01369,2000,五洲国际,STOCK,68152541054297
1162,HK.01370,1000,奥威控股,STOCK,68874095560026
1163,HK.01371,10000,华彩控股,STOCK,49907519980891
1164,HK.01372,1000,比速科技,STOCK,68929930134876
1165,HK.01373,1000,国际家居零售,STOCK,68599217653085
1166,HK.01375,1000,中州证券,STOCK,69771743724895
1167,HK.01378,500,中国宏桥,STOCK,64665027609954
1168,HK.01380,20000,中国金石,STOCK,64639257806180
1169,HK.01381,1000,粤丰环保,STOCK,70574902609253
1170,HK.01382,1000,互太纺织,STOCK,58626303591782
1171,HK.01383,10000,太阳城集团,STOCK,58261231371623
1172,HK.01385,2000,上海复旦,STOCK,47983374632297
1173,HK.01386,1000,国投集团控股,STOCK,58712202937706
1174,HK.01387,2000,中国地利,STOCK,60872571487595
1175,HK.01388,1000,安莉芳控股,STOCK,57977763530092
1176,HK.01389,4000,美捷汇控股,STOCK,69058779153773
1177,HK.01393,1000,恒鼎实业,STOCK,59167469471089
1178,HK.01395,5000,强泰环保,STOCK,70171175683443
1179,HK.01396,2000,毅德国际,STOCK,68753836475764
1180,HK.01397,4000,碧瑶绿色集团,STOCK,69625714836853
1181,HK.01398,1000,工商银行,STOCK,57754425230710
1182,HK.01399,2000,飞毛腿,STOCK,57990648431991
1183,HK.01400,5000,满地科技股份,STOCK,69509750719864
1184,HK.01415,1000,高伟电子,STOCK,70970039600519
1185,HK.01417,2000,浦江中国,STOCK,75149042779529
1186,HK.01418,2000,盛诺集团,STOCK,69836168234378
1187,HK.01419,2000,盈健医疗,STOCK,72546292598155
1188,HK.01420,4000,川控股,STOCK,1420
1189,HK.01421,5000,工盖有限公司,STOCK,69011534513549
1191,HK.01428,2000,耀才证券金融,STOCK,63758789510548
1192,HK.01430,2000,苏创燃气,STOCK,70884140254614
1193,HK.01431,1000,原生态牧业,STOCK,68865505625495
1194,HK.01432,1000,中国圣牧,STOCK,69857643070872
1195,HK.01439,5000,移动互联(中国),STOCK,69071664055711
1196,HK.01443,2000,富临集团控股,STOCK,70377334113699
1197,HK.01446,2000,鸿福堂,STOCK,69810398430630
1198,HK.01447,2000,新福港,STOCK,1447
1199,HK.01448,1000,福寿园,STOCK,68964289873320
1200,HK.01450,2000,世纪睿科,STOCK,69823283332522
1201,HK.01451,2000,万成集团股份,STOCK,75896367089067
1202,HK.01452,1000,迪诺斯环保,STOCK,1452
1203,HK.01456,500,国联证券,STOCK,71386651428272
1204,HK.01458,500,周黑鸭,STOCK,1458
1205,HK.01459,2000,巨匠建设,STOCK,1459
1206,HK.01460,4000,扬科集团,STOCK,1460
1207,HK.01461,1000,鲁证期货,STOCK,71390946395573
1208,HK.01462,2000,金诚控股,STOCK,70257075029430
1209,HK.01466,2000,钱唐控股,STOCK,70261369996730
1210,HK.01468,10000,英裘控股,STOCK,66894115636668
1211,HK.01469,4000,结好金融,STOCK,72576357369277
1212,HK.01470,4000,富一国际控股,STOCK,71150428227006
1213,HK.01475,1000,日清食品,STOCK,75153337746883
1214,HK.01476,1000,恒投证券,STOCK,71820443125188
1215,HK.01478,1000,丘钛科技,STOCK,70458938492358
1216,HK.01480,2000,恩达集团控股,STOCK,70484708296136
1217,HK.01483,2000,誉宴集团,STOCK,68925635167691
1218,HK.01486,2000,思城控股,STOCK,68968584840654
1219,HK.01488,2000,百福控股,STOCK,65073049503184
1220,HK.01492,2000,中地乳业,STOCK,1492
1221,HK.01495,2000,集一家居,STOCK,71914932405719
1222,HK.01496,4000,亚积邦租赁,STOCK,72576357369304
1223,HK.01498,500,培力控股,STOCK,71395241362906
1224,HK.01499,10000,前进控股集团,STOCK,71635759531483
1225,HK.01500,5000,现恒建筑,STOCK,71038759077340
1226,HK.01508,1000,中国再保险,STOCK,1508
1227,HK.01509,1000,和美医疗,STOCK,71390946395621
1228,HK.01513,100,丽珠医药,STOCK,69084548957673
1229,HK.01515,500,华润医疗,STOCK,68878390527467
1230,HK.01518,500,新世纪医疗,STOCK,73718818670062
1231,HK.01520,6000,华信金融投资,STOCK,68895570396656
1232,HK.01521,2000,方达控股,STOCK,77446850282993
1233,HK.01522,4000,京投交通科技,STOCK,66464618907122
1234,HK.01523,8000,珩湾科技,STOCK,1523
1235,HK.01526,1000,瑞慈医疗,STOCK,1526
1236,HK.01527,200,天洁环境,STOCK,71807558223351
1237,HK.01528,200,红星美凯龙,STOCK,71343701755384
1238,HK.01530,500,三生制药,STOCK,71279277245946
1239,HK.01532,3000,中国派对文化,STOCK,71824738092540
1240,HK.01533,500,庄园牧场,STOCK,71820443125245
1241,HK.01536,2000,煜荣集团,STOCK,73718818670080
1242,HK.01538,2000,中奥到家,STOCK,1538
1243,HK.01539,2000,汇能集团,STOCK,1539
1244,HK.01540,3000,澳狮环球,STOCK,76420353099268
1245,HK.01543,2000,中盈盛达融资担保,STOCK,1543
1246,HK.01545,10000,设计都会,STOCK,77292231460361
1247,HK.01546,8000,德莱建业,STOCK,75007308858890
1248,HK.01547,8000,IBI GROUP HLDGS,STOCK,1547
1249,HK.01548,2000,金斯瑞生物科技,STOCK,1548
1250,HK.01549,8000,永丰集团控股,STOCK,1549
1251,HK.01551,1000,广州农商银行,STOCK,74406013437455
1252,HK.01552,5000,BHCC HOLDING,STOCK,74758200755728
1253,HK.01555,2000,MI能源,STOCK,64235530880531
1254,HK.01556,5000,建业建荣,STOCK,1556
1255,HK.01557,4000,剑虹集团控股,STOCK,1557
1256,HK.01558,200,东阳光药,STOCK,1558
1257,HK.01559,10000,均安控股,STOCK,1559
1258,HK.01560,2000,星星地产,STOCK,1560
1259,HK.01561,4000,万辉化工,STOCK,1561
1260,HK.01563,3000,友联租赁,STOCK,77111842833947
1261,HK.01565,1000,成实外教育,STOCK,1565
1262,HK.01566,1000,华夏动漫,STOCK,70888435222046
1263,HK.01568,2000,承达集团,STOCK,1568
1264,HK.01569,2000,民生教育,STOCK,74019466380833
1265,HK.01570,1000,伟业控股,STOCK,72567767434786
1266,HK.01571,1000,信邦控股,STOCK,74440373175843
1267,HK.01572,4000,中国艺术金融,STOCK,1572
1268,HK.01573,2000,南方能源,STOCK,1573
1269,HK.01575,2000,慕容控股,STOCK,73718818670119
1270,HK.01576,1000,齐鲁高速,STOCK,76063870813736
1271,HK.01577,2000,汇鑫小贷,STOCK,1577
1272,HK.01578,500,天津银行,STOCK,72537702663722
1273,HK.01579,1000,颐海国际,STOCK,1579
1274,HK.01580,5000,大森控股,STOCK,1580
1275,HK.01581,5000,进升集团控股,STOCK,1581
1276,HK.01583,1000,亲亲食品,STOCK,1583
1277,HK.01585,2000,雅迪控股,STOCK,72752451028529
1278,HK.01586,4000,中国力鸿,STOCK,1586
1279,HK.01587,4000,欣融国际,STOCK,75999446304307
1280,HK.01588,200,畅捷通,STOCK,69776038692404
1281,HK.01589,1000,中国物流资产,STOCK,1589
1282,HK.01591,20000,汛和集团,STOCK,1591
1283,HK.01592,5000,基石控股,STOCK,76025216108088
1284,HK.01596,1000,翼辰实业,STOCK,1596
1285,HK.01598,3000,21世纪教育,STOCK,75870597285438
1286,HK.01599,1000,城建设计,STOCK,69827578299967
1287,HK.01600,500,天伦燃气,STOCK,64089501992512
1288,HK.01606,2000,国银租赁,STOCK,1606
1289,HK.01608,1000,伟能集团,STOCK,1608
1290,HK.01609,2000,创建集团控股,STOCK,1609
1291,HK.01610,1000,中粮肉食,STOCK,1610
1292,HK.01611,2000,桐成控股,STOCK,1611
1293,HK.01612,2000,永胜医疗,STOCK,1612
1294,HK.01613,8000,协同通信,STOCK,66344359822925
1295,HK.01615,5000,奥邦建筑,STOCK,76317273884239
1296,HK.01616,2000,星宏传媒,STOCK,66709432043088
1297,HK.01617,4000,南方通信,STOCK,1617
1298,HK.01618,1000,中国中冶,STOCK,62319975466578
1299,HK.01619,2000,天合化工,STOCK,69750268888659
1300,HK.01620,10000,加达控股,STOCK,76003741271636
1301,HK.01621,8000,域高国际控股,STOCK,75419625719381
1302,HK.01622,2000,力高集团,STOCK,69144678499926
1303,HK.01623,1000,海隆控股,STOCK,64785286694487
1304,HK.01625,4000,翔辉矿业,STOCK,74972949120601
1305,HK.01626,2000,嘉耀控股,STOCK,69780333659738
1306,HK.01627,4000,安保工程控股,STOCK,73834782787163
1307,HK.01628,1000,禹洲地产,STOCK,62487479191132
1308,HK.01629,4000,冠均国际控股,STOCK,1629
1309,HK.01630,6000,建成控股,STOCK,74371653699166
1310,HK.01631,5000,REF HOLDINGS,STOCK,74457553045087
1311,HK.01632,2000,民商创科,STOCK,1632
1312,HK.01633,3000,上谕集团,STOCK,1633
1313,HK.01635,1000,大众公用,STOCK,1635
1314,HK.01636,4000,中国金属利用,STOCK,69239167780452
1315,HK.01637,2000,顺兴集团控股,STOCK,1637
1316,HK.01638,1000,佳兆业集团,STOCK,62646392981094
1317,HK.01639,10000,安捷利实业,STOCK,54318451394151
1318,HK.01647,5000,雄岸科技,STOCK,74062416053871
1319,HK.01649,2000,内蒙古能建,STOCK,74500502718065
1320,HK.01651,1000,津上机床中国,STOCK,74818330297971
1321,HK.01652,1000,福森药业,STOCK,76059575846516
1322,HK.01653,20000,MOS HOUSE,STOCK,76454712837749
1323,HK.01655,5000,OKURA HOLDINGS,STOCK,74229919778423
1324,HK.01656,2000,亿仕登控股,STOCK,73718818670200
1325,HK.01658,1000,邮储银行,STOCK,1658
1326,HK.01659,8000,海天能源,STOCK,75432510621307
1327,HK.01660,8000,兆邦基地产,STOCK,73839077754492
1328,HK.01661,1000,智美体育,STOCK,68272800138877
1329,HK.01662,4000,义合控股,STOCK,1662
1330,HK.01663,2000,汉港控股,STOCK,65180423685759
1331,HK.01665,4000,槟杰科达,STOCK,75282186765953
1332,HK.01666,1000,同仁堂科技,STOCK,48361331754626
1333,HK.01667,10000,进阶发展,STOCK,74071005988483
1334,HK.01668,2000,华南城,STOCK,62345745270404
1335,HK.01669,2000,环球信贷集团,STOCK,70501888165509
1336,HK.01671,2000,天保能源,STOCK,75746043233927
1337,HK.01672,1000,歌礼制药-B,STOCK,76154065127048
1338,HK.01673,2000,华章科技,STOCK,68032281970313
1339,HK.01675,400,亚信科技,STOCK,76751065581195
1340,HK.01676,4000,中国升海食品,STOCK,74500502718092
1341,HK.01678,2000,中创环球,STOCK,68968584840846
1342,HK.01679,2500,瑞斯康集团,STOCK,74363063764623
1343,HK.01680,1000,澳门励骏,STOCK,68247030335120
1344,HK.01681,1000,康臣药业,STOCK,68964289873553
1345,HK.01682,4000,杭品生活科技,STOCK,63934883169938
1346,HK.01683,4000,旷逸国际,STOCK,71661529335443
1347,HK.01685,1000,博耳电力,STOCK,63999307679381
1348,HK.01686,1000,新意网集团,STOCK,75372381079190
1349,HK.01689,2000,华禧控股,STOCK,68908455298713
1350,HK.01690,10000,立基工程控股,STOCK,75462575392410
1351,HK.01693,4000,璋利国际,STOCK,74633646704285
1352,HK.01695,5000,椰丰集团,STOCK,74496207750815
1353,HK.01696,400,复锐医疗科技,STOCK,74788265526944
1354,HK.01697,1800,山东国信,STOCK,75149042779809
1355,HK.01698,1000,博士蛙国际,STOCK,63909113366178
1356,HK.01699,4000,普甜食品,STOCK,66713727010467
1357,HK.01700,1000,华地国际控股,STOCK,64003602646692
1358,HK.01701,4000,途屹控股,STOCK,77584289236645
1359,HK.01702,4000,东光化工,STOCK,74491912783526
1360,HK.01703,5000,首沣控股,STOCK,76991583749799
1361,HK.01705,4000,宾仕国际,STOCK,75535589836457
1362,HK.01706,5000,双运控股,STOCK,75028783695530
1363,HK.01707,8000,致浩达控股,STOCK,74887049774763
1364,HK.01708,500,三宝科技,STOCK,54017803683500
1365,HK.01709,1000,云裳衣,STOCK,74882754807469
1366,HK.01710,4000,致丰工业电子,STOCK,75084618270382
1367,HK.01711,10000,欧化,STOCK,75359496177327
1368,HK.01712,1000,龙资源,STOCK,76540612183728
1369,HK.01713,2000,四川能投发展,STOCK,76781130352305
1370,HK.01715,10000,米技国际控股,STOCK,76063870813875
1371,HK.01716,2000,毛记葵涌,STOCK,75612899247796
1372,HK.01717,1000,澳优,STOCK,62380105008821
1373,HK.01718,5000,宏基集团控股,STOCK,71554155153078
1374,HK.01719,4000,中国通商集团,STOCK,75402445850295
1375,HK.01720,4000,普天通信集团,STOCK,75011603826360
1376,HK.01721,5000,FSM HOLDINGS,STOCK,76063870813881
1377,HK.01722,10000,建鹏控股,STOCK,75157632714426
1378,HK.01723,2000,港亚控股,STOCK,76381698393787
1379,HK.01725,5000,恒达科技控股,STOCK,76214194669245
1380,HK.01726,5000,HKE HOLDINGS,STOCK,75664438855358
1381,HK.01727,500,河北建设,STOCK,75179107550911
1382,HK.01728,500,正通汽车,STOCK,64218351011520
1383,HK.01729,8000,汇聚科技,STOCK,75419625719489
1384,HK.01730,2000,LHN,STOCK,75222057223874
1385,HK.01731,4000,其利工业集团,STOCK,76063870813891
1386,HK.01732,20000,象兴国际,STOCK,77923591653060
1387,HK.01733,12000,易大宗,STOCK,63960652973765
1388,HK.01735,2000,泓盈控股,STOCK,75625784149703
1389,HK.01736,2000,中国育儿网络,STOCK,76484777608904
1390,HK.01737,10000,亚洲实业集团,STOCK,75544179771081
1391,HK.01738,2500,飞尚无烟煤,STOCK,69110318761674
1392,HK.01739,500,齐屹科技,STOCK,76029511075531
1393,HK.01741,4000,日赢控股,STOCK,76454712837837
1394,HK.01742,5000,HPC HOLDINGS,STOCK,75793287874254
1395,HK.01743,200,苍南仪表,STOCK,76059575846607
1396,HK.01746,4000,万顺集团控股,STOCK,76059575846610
1397,HK.01748,2000,信源企业集团,STOCK,76381698393812
1398,HK.01749,1000,杉杉品牌,STOCK,75990856369877
1399,HK.01750,10000,全达电器集团控股,STOCK,75793287874262
1400,HK.01751,10000,景联集团,STOCK,75986561402583
1401,HK.01752,10000,澳洲成峰高教,STOCK,75793287874264
1402,HK.01753,400,兑吧,STOCK,77348066035417
1403,HK.01755,1000,新城悦服务,STOCK,76566381987547
1404,HK.01757,10000,俊裕地基,STOCK,75904957023965
1405,HK.01758,2000,博骏教育,STOCK,76149770159838
1406,HK.01759,1000,中油洁能控股,STOCK,76785425319647
1407,HK.01760,1000,英恒科技,STOCK,76063870813920
1408,HK.01761,500,宝宝树集团,STOCK,76660871268065
1409,HK.01762,1000,万咖壹联,STOCK,76772540417762
1410,HK.01763,200,中国同辐,STOCK,76033806042851
1411,HK.01765,2000,希望教育,STOCK,76171244996325
1412,HK.01766,1000,中国中车,STOCK,60606283515622
1413,HK.01767,10000,TS WONDERS,STOCK,76858439763687
1414,HK.01769,1000,思考乐教育,STOCK,77558519432937
1415,HK.01771,1000,新丰泰集团,STOCK,69595650066155
1416,HK.01772,200,赣锋锂业,STOCK,76450417870572
1417,HK.01773,1000,天立教育,STOCK,76059575846637
1418,HK.01775,4000,精英汇集团,STOCK,76076755715823
1419,HK.01776,200,广发证券,STOCK,71012989273840
1420,HK.01777,1500,花样年控股,STOCK,62586263439089
1421,HK.01778,1000,彩生活,STOCK,69793218561778
1422,HK.01780,2500,B & D STRATEGIC,STOCK,77309411329780
1423,HK.01781,2000,新昌创展控股,STOCK,76424648066805
1424,HK.01782,5000,飞思达科技,STOCK,76716705842934
1425,HK.01783,10000,金仑控股有限公司,STOCK,76231374538487
1426,HK.01785,1000,成都高速,STOCK,76845554861817
1427,HK.01786,500,铁建装备,STOCK,1786
1428,HK.01787,250,山东黄金,STOCK,76394583295739
1429,HK.01788,1000,国泰君安国际,STOCK,63552631080700
1430,HK.01789,2000,爱康医疗,STOCK,75187697485565
1431,HK.01790,5000,达力环保,STOCK,76596446758654
1432,HK.01793,4000,伟工控股,STOCK,76987288782593
1433,HK.01796,2000,耀高控股,STOCK,76781130352388
1434,HK.01797,500,新东方在线,STOCK,77176267343621
1435,HK.01798,1000,大唐新能源,STOCK,64248415782662
1436,HK.01799,400,新特能源,STOCK,1799
1437,HK.01800,1000,中国交通建设,STOCK,57964878628616
1438,HK.01801,500,信达生物-B,STOCK,76540612183817
1439,HK.01803,2500,北京体育文化,STOCK,65944927864587
1440,HK.01806,400,汇付天下,STOCK,75943611729678
1441,HK.01808,2000,企展控股,STOCK,58080842745616
1442,HK.01809,500,浦林成山,STOCK,76437532968721
1443,HK.01810,200,小米集团-W,STOCK,76033806042898
1444,HK.01811,2000,中广核新能源,STOCK,70201240454931
1445,HK.01812,500,晨鸣纸业,STOCK,60331405608724
1446,HK.01813,500,合景泰富集团,STOCK,58823872087829
1447,HK.01815,1000,金猫银猫,STOCK,75544179771159
1448,HK.01816,1000,中广核电力,STOCK,70493298231064
1449,HK.01817,500,慕尚集团控股,STOCK,77438260348697
1450,HK.01818,500,招金矿业,STOCK,57934813857562
1451,HK.01819,600,富贵鸟,STOCK,68968584840987
1452,HK.01820,1000,济丰包装,STOCK,76768245450524
1453,HK.01822,30000,弘达金融控股,STOCK,62676457752350
1454,HK.01823,2000,华昱高速,STOCK,62706522523423
1455,HK.01825,10000,STERLING GP,STOCK,76459007805217
1456,HK.01826,10000,达飞控股,STOCK,74543452391202
1457,HK.01827,5000,卓珈控股,STOCK,77056008259363
1458,HK.01828,1000,大昌行集团,STOCK,59279138621220
1459,HK.01829,1000,中国机械工程,STOCK,67405216745253
1460,HK.01830,4000,必瘦站,STOCK,66052302047014
1461,HK.01831,10000,十方控股,STOCK,64188286240551
1462,HK.01832,1000,海天地悦旅,STOCK,77373835839272
1463,HK.01833,100,平安好医生,STOCK,75767518070569
1464,HK.01835,400,瑞威资管,STOCK,76596446758699
1465,HK.01836,500,九兴控股,STOCK,58836756989740
1466,HK.01837,2000,五谷磨房,STOCK,76721000810285
1467,HK.01838,1000,中国地产,STOCK,58265526339374
1468,HK.01839,500,中集车辆,STOCK,77622943942447
1469,HK.01841,10000,优越集团控股,STOCK,76901389436721
1470,HK.01842,4000,植华集团,STOCK,77562814400306
